acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 IPC 1860,"SHOP NO. 40 UA BUNGLOW ROAD, JAWAHAR NAGAR KAMLA NAGAR, DELHI",2017-01-09,2017-01-10,INTERVENING DAY,NORTH,8166031170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170007,,2017-01-10,ROOP NAGAR,12:05,380,21:30,06:00,Theft,Theft
1 IPC 1860,"128-E, KAMLA NAGAR, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170009,7,2017-01-13,ROOP NAGAR,20:10,188,19:00,19:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H. NO. 25/152, SHAKTI NAGAR, MITTAL CHAT BHANDAR ON ROAD, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170010,7,2017-01-13,ROOP NAGAR,20:05,283,19:00,19:00,obstruction by a person,obstruction by a person
1 IPC 1860,"5623/1, NEW CHANDRAWAL, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170011,7,2017-01-13,ROOP NAGAR,20:20,188,19:15,19:15,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"63-UB, JAWAHAR NAGAR, KAMLA NAGAR, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170012,7,2017-01-13,ROOP NAGAR,21:00,188,20:00,20:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"G.T. ROAD, NEAR AMBA CINEMA, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170013,7,2017-01-14,ROOP NAGAR,00:10,279/337,21:00,21:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,,,,,NORTH,8166031170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170014,,2017-01-14,ROOP NAGAR,15:05,498A/406/34,,,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,"ROSHANARA CLUB STAFF QUARTER, DELHI",,,,NORTH,8166031170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170015,,2017-01-14,ROOP NAGAR,18:30,379,,,Theft,Theft
1 IPC 1860,"ROSHANARA CLUB, STAFF QUARTERS, DELHI",2017-01-12,2017-01-12,Thursday,NORTH,8166031170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170016,7,2017-01-15,ROOP NAGAR,17:30,509/506,20:30,20:30,Criminal intimidation-sexual harrasement,sexual harrasement
1 IPC 1860,"TIKONA PARK, BLOCK-16, SHAKTI NAGAR DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166031170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170017,5,2017-01-16,ROOP NAGAR,11:00,279/337,14:30,14:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"GT ROAD IN FRONT OF BIRLA MILL, TOWARD SHAKTI NAGAR TO GHANTA GHAR, ROAD DELHI",2017-01-21,2017-01-21,Saturday,NORTH,8166031170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170019,7,2017-01-22,ROOP NAGAR,00:40,279/337,19:00,19:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"A, D BLOCK GALI NEAR A/43, GOPAL PURI WALA, DELHI",2017-01-23,2017-01-23,Monday,NORTH,8166031170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170020,5,2017-01-23,ROOP NAGAR,19:10,279/337,15:45,15:45,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"H.NO. 3/42, ROOP NAGAR, DELHI",2017-01-24,2017-01-25,INTERVENING DAY,NORTH,8166031170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170021,,2017-01-25,ROOP NAGAR,22:10,380/457,19:00,19:00,Theft-house-trespass,Theft
1 IPC 1860,"SCHOOL NO 1, SHAKTI NAGAR NEAR, MOTHER DAIRY DELHI",2017-01-25,2017-01-25,Wednesday,NORTH,8166031170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170022,7,2017-01-26,ROOP NAGAR,00:10,279/337,21:15,21:15,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"NAGIA PARK TOWARDS CHOWKI NO 2, ROAD NEAR GOVT. TOILET, DELHI",2017-01-26,2017-01-26,Thursday,NORTH,8166031170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170023,7,2017-01-27,ROOP NAGAR,11:25,279/337,20:00,20:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"ROSHNARA CLUB ROAD, DELHI",2017-01-29,2017-01-29,Sunday,NORTH,8166031170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170025,4,2017-01-29,ROOP NAGAR,15:10,279/337,11:27,11:27,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"D-177, KAMLA NAGAR DELHI SADAK SAREAM",2017-01-31,2017-01-31,Tuesday,NORTH,8166031170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170028,4,2017-01-31,ROOP NAGAR,12:50,283,12:00,12:00,obstruction by a person,obstruction by a person
1 IPC 1860,"H.NO. 26/2 IST FLOOR SHAKTI, NAGAR, DELHI",2017-01-31,2017-01-31,Tuesday,NORTH,8166031170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170029,,2017-01-31,ROOP NAGAR,15:20,454/380,09:30,13:30,Theft-house-trespass,Theft
1 IPC 1860,"CHADHAI IDGAH ROAD,, NEAR IDGAH",2017-01-02,2017-01-02,Monday,NORTH,8166038170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170002,7,2017-01-02,SADAR BAZAR,20:45,379,19:15,19:15,Theft,Theft
1 IPC 1860,"QUTAB PUL, SADAR BAZAR, KIRRORI MAL SCHOOL QUTAB ROAD, SADAR BAZAR DELHI",2017-01-07,2017-01-07,Saturday,NORTH,8166038170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170004,1,2017-01-07,SADAR BAZAR,04:50,397/34,03:00,03:00,Robbery,Robbery
1 IPC 1860,"NEAR KUTUB CHOWK, MAIN MARKET, SADAR BAZAR, DELHI",2017-01-07,2017-01-07,Saturday,NORTH,8166038170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170005,5,2017-01-07,SADAR BAZAR,19:45,379,13:30,13:30,Theft,Theft
1 IPC 1860,,,,,NORTH,8166038170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170006,,2017-01-07,SADAR BAZAR,19:50,448/195A/506,,,Criminal intimidation-Threatening to give false evidence-house-trespass,house-trespass
1 IPC 1860,"MODEL BASTI, NEAR BUS STAND, SADAR BAZAR DELHI",2017-01-07,2017-01-07,Saturday,NORTH,8166038170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170008,8,2017-01-08,SADAR BAZAR,02:05,323/341,22:30,22:30,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"GANDHI MARKET MAIN GATE, NEAR BARAMDA, SADAR BAZAR DELHI",2017-01-11,2017-01-11,Wednesday,NORTH,8166038170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170009,3,2017-01-11,SADAR BAZAR,11:35,379,08:45,08:45,Theft,Theft
1 IPC 1860,"H.NO.2006, BASTI JULAHAN, SADAR BAZAR, DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166038170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170010,6,2017-01-13,SADAR BAZAR,22:17,376/511/452,17:00,17:00,Rape-house-trespass-offences punishable,Rape
1 IPC 1860,"IN FRONT SHOP NO 5828A, GALI MATKE WALI, MAIN MARKET, SADAR BAZAR DELHI",2017-01-18,2017-01-18,Wednesday,NORTH,8166038170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170011,5,2017-01-18,SADAR BAZAR,15:50,379,13:20,13:20,Theft,Theft
1 IPC 1860,"IN FRONT H NO T-377, CHAMELIYAN ROAD, SADAR BAZAR DELHI",2017-01-17,2017-01-17,Tuesday,NORTH,8166038170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170012,6,2017-01-18,SADAR BAZAR,16:35,323/341,18:30,18:30,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"8275, NEAR FILMISTAN CINEMA, ANAJ MANDI, RANI JHANSI ROAD, SADAR BAZAR, DELHI",2017-01-21,2017-01-21,Saturday,NORTH,8166038170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170013,1,2017-01-21,SADAR BAZAR,03:20,379,01:00,01:00,Theft,Theft
1 IPC 1860,"SHOP NO. 11088, GALI PIPAL WALI, MOTIA KHAN, SADAR BAZAR DELHI",2017-01-22,2017-01-22,Sunday,NORTH,8166038170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170014,3,2017-01-22,SADAR BAZAR,13:10,287/338,09:00,09:00,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,"NEAR GOVT WINE SHOP, OPP MADAN LAL HALWAI, SADAR THANA ROAD, SADAR BAZAR DELHI",2017-01-22,2017-01-22,Sunday,NORTH,8166038170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170015,4,2017-01-22,SADAR BAZAR,13:55,356/379/411,12:00,12:00,Snatching-Theft,Snatching
1 IPC 1860,"NEAR WESTAN CINEMA, RUI MANDI, SADAR BAZAR, DELHI",2017-01-24,2017-01-24,Tuesday,NORTH,8166038170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170016,5,2017-01-24,SADAR BAZAR,20:30,363,15:00,15:00,Kidnapping,Kidnapping
1 IPC 1860,"SHOP NO 2767/1 ,2,3, MALOTHARA BULDING, BARI MARKET, SADAR BAZAR DELHI",2017-01-25,2017-01-27,INTERVENING DAY,NORTH,8166038170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170018,,2017-01-27,SADAR BAZAR,12:10,380,19:00,10:00,Theft,Theft
1 IPC 1860,"GALI LOTHAN JAT, PAHARI DHREEJ, SADAR BAZAR DELHI",2017-01-26,2017-01-26,Thursday,NORTH,8166038170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170019,5,2017-01-27,SADAR BAZAR,22:00,363,15:00,15:00,Kidnapping,Kidnapping
1 IPC 1860,"7344, GALI GARHAIYA, QURESH NAGER,, SADAR BAZAR, DELHI-6",2017-01-26,2017-01-26,Thursday,NORTH,8166038170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170020,4,2017-01-28,SADAR BAZAR,13:45,448/506/34,10:00,10:00,Criminal intimidation-house-trespass,house-trespass
1 IPC 1860,"IN FRONT OF PUNJAB AND SINDH BANK, SADAR BAZAR DELHI",2017-01-31,2017-01-31,Tuesday,NORTH,8166038170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170021,5,2017-01-31,SADAR BAZAR,17:20,356/379/34,14:45,14:45,Snatching-Theft,Snatching
1 IPC 1860,"6269, GALI JHARSAIYAN, QASAB PURA DELHI",2017-02-02,2017-02-02,Thursday,NORTH,8166038170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170022,5,2017-02-03,SADAR BAZAR,03:00,363,13:00,13:00,Kidnapping,Kidnapping
1 IPC 1860,"OPP. 19 NO. BUS STAND, MOTIA KHAN, SADAR THANA ROAD, SADAR BAZAR, DELHI",2017-02-04,2017-02-04,Saturday,NORTH,8166038170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170023,7,2017-02-04,SADAR BAZAR,22:05,279/338,19:00,19:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"IN FRONT OF H NO. T-304, GALI TANKI WALI AHATA KIDARA, SADAR BAZAR DELHI",2017-02-04,2017-02-05,INTERVENING DAY,NORTH,8166038170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170024,,2017-02-05,SADAR BAZAR,12:35,379,23:30,09:00,Theft,Theft
1 IPC 1860,"KABIR MANDIR, NEAR T QTR DUBLE STORY FLAT, IDGAH ROAD, SADAR BAZAR DELHI",2017-02-05,2017-02-05,Sunday,NORTH,8166038170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170025,7,2017-02-05,SADAR BAZAR,21:00,379/34,20:00,20:00,Theft,Theft
1 IPC 1860,"IDGAH ROAD, NEAR DHOBI GHAT, SADAR BAZAR DELHI",2017-02-05,2017-02-05,Sunday,NORTH,8166038170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170026,8,2017-02-06,SADAR BAZAR,02:25,341/324/34,22:30,22:30,hurt by dangerous weapons-wrong restraint,hurt by dangerous weapons-wrong restraint
1 IPC 1860,"2012, BASTI JULLHAN, SADAR BAZAR DELHI",2017-02-06,2017-02-06,Monday,NORTH,8166038170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170027,1,2017-02-06,SADAR BAZAR,17:00,498A/306,03:00,03:00,Abetment of suicide-domestic abuse,domestic abuse
1 IPC 1860,"KUTUB PUL PARKING, SADAR BAZAR DELHI",2017-02-04,2017-02-04,Saturday,NORTH,8166038170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170028,4,2017-02-07,SADAR BAZAR,00:07,363,11:00,11:00,Kidnapping,Kidnapping
1 IPC 1860,"OPP. SHIV SHANKER TRANSPORT, MOTIA KHAN, SADAR BAZAR DELHI",2017-02-07,2017-02-07,Tuesday,NORTH,8166038170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170029,6,2017-02-07,SADAR BAZAR,20:10,379/34,17:30,17:30,Theft,Theft
1 IPC 1860,"7548, GALI HAKIM WALI KASAB PURA, SADAR BAZAR DELHI",2017-02-08,2017-02-08,Wednesday,NORTH,8166038170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170030,,2017-02-09,SADAR BAZAR,00:45,380,00:30,05:00,Theft,Theft
1 IPC 1860,"NEAR METRO PILLAR NO 187, SHASTRI NAGAR, SARAI ROHILLA DELHI",2017-01-01,2017-01-01,Sunday,NORTH,8166039170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170002,7,2017-01-02,SARAI ROHILLA,00:15,279/337,21:52,21:52,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"L-2/120,L-2/86, SHASTRI NAGAR DELHI",2017-01-02,2017-01-03,INTERVENING DAY,NORTH,8166039170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170003,,2017-01-03,SARAI ROHILLA,04:00,457/380,23:30,02:50,Theft-house-trespass,Theft
1 IPC 1860,"SHASTRI NAGAR TO, ANAND PARVAT ROAD",2017-01-04,2017-01-04,Wednesday,NORTH,8166039170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170004,1,2017-01-04,SARAI ROHILLA,13:30,379,01:30,01:30,Theft,Theft
1 IPC 1860,"JHUGGI NO 175, NEAR DAYA BASTI RAILWAY STATION, ZAKHIRA DELHI",2017-01-05,2017-01-05,Thursday,NORTH,8166039170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170005,5,2017-01-05,SARAI ROHILLA,23:15,363,15:15,15:15,Kidnapping,Kidnapping
1 IPC 1860,"MADRASSA DAYA BASTI, SARAI ROHILLA DELHI",2017-01-04,2017-01-04,Wednesday,NORTH,8166039170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170006,6,2017-01-05,SARAI ROHILLA,23:50,363,18:00,18:00,Kidnapping,Kidnapping
1 IPC 1860,"SHOP NO. 313/36 C-1, MAIN GURUDWARA ROAD, NEAR RAM SWEETS INDERLOK DELHI",2017-01-10,2017-01-10,Tuesday,NORTH,8166039170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170007,2,2017-01-10,SARAI ROHILLA,13:35,457/380,03:00,04:00,Theft-house-trespass,Theft
1 IPC 1860,"MAIN ROAD OPPOSITE, UK HOTEL, SARAI ROHILLA",2017-01-10,2017-01-10,Tuesday,NORTH,8166039170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170008,5,2017-01-10,SARAI ROHILLA,16:50,356/379/34,15:40,15:40,Snatching-Theft,Snatching
1 IPC 1860,"H.NO 9845, AHATA THAKUR DASS, SARAI ROHILLA DELHI",,,,NORTH,8166039170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170009,,2017-01-11,SARAI ROHILLA,00:55,323/506/509/354(E,,,Causing hurt-Criminal intimidation-sexual harrasement,sexual harrasement
1 IPC 1860,"8-1385 2ND FLOOR, SHASTRI NAGAR DELHI",2017-01-12,2017-01-13,INTERVENING DAY,NORTH,8166039170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170010,,2017-01-13,SARAI ROHILLA,07:15,457/380,16:30,04:00,Theft-house-trespass,Theft
1 IPC 1860,,,,,NORTH,8166039170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170011,,2017-01-13,SARAI ROHILLA,18:45,498A/406/34,,,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,"H NO. J-24 JHUGGI, RPF LINE DAYA BASTI, SARAI ROHILLA DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166039170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170012,5,2017-01-13,SARAI ROHILLA,21:55,363,14:30,14:30,Kidnapping,Kidnapping
1 IPC 1860,"B-1/4 DDA FLAT, INDERLOK DELHI",2017-01-13,2017-01-13,Friday,NORTH,8166039170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170013,7,2017-01-13,SARAI ROHILLA,22:40,188,21:55,21:55,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"SHASTRI NAGAR CHOWK, RED LIGHT, DELHI",2017-01-14,2017-01-14,Saturday,NORTH,8166039170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170014,2,2017-01-14,SARAI ROHILLA,08:05,279,05:20,05:20,Rash driving,Rash driving
1 IPC 1860,"JHUGGI NO.165 SUBJI MARKET, KISHAN GANJ DELHI",2017-01-14,2017-01-14,Saturday,NORTH,8166039170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170015,6,2017-01-15,SARAI ROHILLA,00:10,363,16:00,16:00,Kidnapping,Kidnapping
1 IPC 1860,"H.NO.308/A GALI NO-5, BAGH KARE KHA DELHI",2017-01-15,2017-01-15,Sunday,NORTH,8166039170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170016,2,2017-01-15,SARAI ROHILLA,14:15,457/380,06:50,06:50,Theft-house-trespass,Theft
1 IPC 1860,"IST FLOOR 8-1008, SHASTRI NAGAR DLEHI",2017-01-13,2017-01-16,INTERVENING DAY,NORTH,8166039170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170017,,2017-01-16,SARAI ROHILLA,18:40,457/380,21:00,08:30,Theft-house-trespass,Theft
1 IPC 1860,"JHUGGI NO.179 JAKHIRA, FLY OVER DAYA BASTI DELHI",2017-01-12,2017-01-12,Thursday,NORTH,8166039170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170018,6,2017-01-18,SARAI ROHILLA,11:55,363,17:00,17:00,Kidnapping,Kidnapping
1 IPC 1860,"NEAR SARAI ROHILLA, RAILWAY STATION PARKING",2017-01-18,2017-01-18,Wednesday,NORTH,8166039170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170020,6,2017-01-18,SARAI ROHILLA,20:30,279/337,17:00,17:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"PLOT NO. 419, BASEMENT SHAHZADA BAGH, PHACE-1 INDERLOK DELHI",2017-01-18,2017-01-18,Wednesday,NORTH,8166039170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170021,8,2017-01-19,SARAI ROHILLA,02:00,287/337,22:00,22:00,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,"ON ROAD SIDE IN FRONT OF, GOPAL MALIK PARK, SUBHDHRA COLONY SARAI ROHILLA",2017-01-15,2017-01-15,Sunday,NORTH,8166039170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170022,5,2017-01-19,SARAI ROHILLA,18:20,379,14:00,14:00,Theft,Theft
1 IPC 1860,"NEAR CHOWKI NO. 2 OPPOSITE, SIDE OF CHURCH SINDHORA, KALAN MAIN ROAD",2017-01-19,2017-01-19,Thursday,NORTH,8166039170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170023,7,2017-01-19,SARAI ROHILLA,22:55,279/337,19:30,19:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"NEAR AZAD PARK, NEAR METRO PILLAR NO 130, PADAM NAGAR, DELHI",2017-01-17,2017-01-17,Tuesday,NORTH,8166039170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170024,5,2017-01-20,SARAI ROHILLA,15:50,279/337,15:00,15:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"SHOP NO 9996/2, NEAR ROHTAK ROAD, SARAI ROHILLA DELHI",2017-01-18,2017-01-19,INTERVENING DAY,NORTH,8166039170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170025,,2017-01-20,SARAI ROHILLA,19:25,457/380,20:00,05:30,Theft-house-trespass,Theft
1 IPC 1860,,,,,NORTH,8166039170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170026,,2017-01-22,SARAI ROHILLA,15:00,498A/406/34,,,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,"(3-334, JHUGGI DAYA BASTI, RPF LINE DELHI",2017-01-21,2017-01-21,Saturday,NORTH,8166039170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170028,7,2017-01-22,SARAI ROHILLA,21:35,323/452/509/506,19:00,19:00,Causing hurt-Criminal intimidation-house-trespass-sexual harrasement,sexual harrasement
1 IPC 1860,"NEAR GUPTA COMPLEX ROAD, INDERLOK DELHI",2017-01-23,2017-01-23,Monday,NORTH,8166039170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170029,7,2017-01-23,SARAI ROHILLA,23:15,392/411/34,20:20,20:20,Robbery-Theft,Robbery
1 IPC 1860,"121 PHASE -2 SHAHZADA BAGH, INDERLOK DELHI",2017-01-23,2017-01-23,Monday,NORTH,8166039170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170030,5,2017-01-24,SARAI ROHILLA,08:00,363,15:00,15:00,Kidnapping,Kidnapping
1 IPC 1860,"INFRONT OF SHOP NO 50, KHANNA MARKET, TIS HAZARI, DELHI",2017-01-02,2017-01-02,Monday,NORTH,8166041170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170003,3,2017-01-02,SUBZI MANDI,17:50,420/34,08:00,08:00,cheating,cheating
1 IPC 1860,"VELMOLD SPRAYERS INC, C-‘I IST FLR INDRA MRKT, OLD SUBZI MANDI,",,,,NORTH,8166041170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170004,,2017-01-02,SUBZI MANDI,19:30,354/323/509/506,,,Causing hurt-Criminal intimidation-sexual harrasement,sexual harrasement
1 IPC 1860,"H. NO. A—2, POLICE COLONY, SUBZI MANDI, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH,8166041170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170005,5,2017-01-04,SUBZI MANDI,19:55,420,13:30,13:30,cheating,cheating
1 IPC 1860,,,,,NORTH,8166041170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170006,,2017-01-05,SUBZI MANDI,20:30,420,,,cheating,cheating
1 IPC 1860,"WARD NO. 13, HINDU RAO HOSPITAL, DELHI",2017-01-06,2017-01-06,Friday,NORTH,8166041170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170007,4,2017-01-06,SUBZI MANDI,16:00,287/337,11:30,11:30,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others
1 IPC 1860,"H.NO. 4192, ARYA PURA, SUBZI MANDI, DELHI",2017-01-08,2017-01-08,Sunday,NORTH,8166041170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170010,8,2017-01-09,SUBZI MANDI,01:50,323/341/34,22:30,22:30,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,,,,,NORTH,8166041170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170011,,2017-01-09,SUBZI MANDI,22:40,498A/406/34,,,Criminal breach of trust-domestic abuse,domestic abuse
1 IPC 1860,"TIS HAZARI COURT COMPLEX, DELHI",2016-11-24,2016-11-26,INTERVENING DAY,NORTH,8166041170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170013,,2017-01-12,SUBZI MANDI,21:00,406/34,00:00,00:00,Criminal breach of trust,Criminal breach of trust
1 IPC 1860,"2031, MUKIM PURA, MALKA GANJ, DELHI",2017-01-15,2017-01-15,Sunday,NORTH,8166041170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170015,3,2017-01-17,SUBZI MANDI,09:45,323/315/34,08:30,08:30,Causing hurt,Others
1 IPC 1860,"8216, KHARIYA MOHALLA, ROSHANARA ROAD, SUBZI MANDI, DELHI",,,,NORTH,8166041170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170016,,2017-01-17,SUBZI MANDI,14:30,420,,,cheating,cheating
1 IPC 1860,"GOYNAKA ROAD NEAR, RADHA KISHAN MANDIR, SUBZI MANDI, DELHI",2017-01-19,2017-01-19,Thursday,NORTH,8166041170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170017,3,2017-01-19,SUBZI MANDI,11:15,279/337,09:15,09:15,Rash driving-endangering safety of others,Rash driving
