acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,Formatted_address,Lat,Long,full_charge,group_charge,hour
1 IPC 1860,"H.NO. BOB, MUNIRKA VILLAGE, NEW DELHI",2017-01-15,2017-01-15,Sunday,media,8167059170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170026,5,2017-01-15,manobhav,14:40,188,13:30,13:30,"211, Near Hanuman Mandir Lalji, Munirka, New Delhi, Delhi 110067, India",28.557702000000006,77.172552,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,13.0
1 IPC 1860,"A—115, KATWARIA SARAI, NEW DELHI",2017-01-15,2017-01-15,Sunday,media,8167059170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170027,6,2017-01-15,manobhav,17:25,188,16:00,16:00,"Satyam Medical Centre, 115/1, Katwaria Sarai,, New Delhi, Delhi 110016, India",28.5365532,77.20140490000001,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,16.0
1 IPC 1860,"203A, BASANT GAON",2017-01-15,2017-01-15,Sunday,media,8167059170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170029,6,2017-01-15,manobhav,17:50,188,16:15,16:15,"Basant Gaon, Vasant Vihar, New Delhi, Delhi 110057, India",28.5695094,77.15642530000002,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,16.0
1 IPC 1860,"UDOPI MARKET, MUNIRKA VILLAGE, NEW DELHI",2017-01-15,2017-01-15,Sunday,media,8167059170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8167059170030,7,2017-01-15,manobhav,21:35,379,19:30,19:30,"DDA Shopping Complex, B Street, DDA Flats, Munirka, New Delhi, Delhi 110067, India",28.5551373,77.17627420000002,Theft,Theft,19.0
1 IPC 1860,"SINGHU BORDER GT ROAD, ALIPUR DELHI",2017-01-11,2017-01-11,Wednesday,media,8959004170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170010,7,2017-11-01,manobhav,21:00,279,19:30,19:30,"G T Karnal Road Singhu Border, National Highway 1, Singhu, Delhi, 131028, India",28.8542243,77.12658420000002,Rash driving,Rash driving,19.0
1 IPC 1860,"INFRONT OF SINGHU VILLAGE, GT ROAD",2017-01-13,2017-01-13,Friday,media,8959004170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170014,7,2017-01-13,manobhav,23:00,279/304A,20:00,20:00,"Green Park, Phagwara, Punjab 144403, India",31.2319183,75.76656170000003,Negligence conduct-Rash driving,Rash driving,20.0
1 IPC 1860,"H NO 99 VILL BUDHPUR, DELHI",2017-01-14,2017-01-14,Saturday,media,8959004170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170017,6,2017-01-14,manobhav,19:45,380,17:00,17:00,"99, Budhpur - Narela Rd, Narela Mandi, Narela, Delhi, Haryana 110040, India",28.8429776,77.0898605,Theft,Theft,17.0
1 IPC 1860,"B-2 POCKET F IN FRONT OF H NO 264, NARELA DELHI",2017-01-14,2017-01-14,Saturday,media,8959004170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170018,4,2017-01-15,manobhav,02:00,323/341/506/34,11:30,11:30,"Swatantra Nagar Extension Phase II, Swatantra Nagar, Narela, Delhi, India",29.0733392,76.7817178,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint,11.0
1 IPC 1860,"OLD GTK ROAD NEAR YADU GREEN, ALIPUR DELHI",2017-01-16,2017-01-16,Monday,media,8959004170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170020,1,2017-01-16,manobhav,02:10,392/34,01:15,01:15,"G.T.Karnal Road, N.H.No.1, Alipur, Delhi, 110036, India",28.8070607,77.1375015,Robbery,Robbery,1.0
1 IPC 1860,"NEAR TIVOLI GARDEN, NH- GTK ROAD ALIPUR DELHI",2017-01-19,2017-01-19,Thursday,media,8959004170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959004170021,1,2017-01-19,manobhav,05:50,379,03:15,03:15,"Main G.T. Karnal Road, Opp Sai Baba Mandir, Alipur, Delhi, 110036, India",28.788828,77.14268990000002,Theft,Theft,3.0
1 IPC 1860,"BETWEEN SEC-3 AND SEC-4 DSIIDC, INDUSTRIAL AREA, BAWANA DELHI",2016-12-31,2016-12-31,Saturday,media,8959001170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170002,1,2017-02-01,manobhav,12:05,379,00:00,00:00,"220, Bawana Industrial Area, Sector 4, Bawana, Delhi, 110039, India",28.7886691,77.0593246,Theft,Theft,0.0
1 IPC 1860,"F-B, SEC-4 DSIIDC, BAWANA DELHI",2017-01-02,2017-01-03,INTERVENING DAY,media,8959001170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170003,0,2017-03-01,manobhav,09:40,457/380,20:00,09:00,"Bawana Industrial Area, Sector 1, Bawana, Delhi, 110039, India",28.7886691,77.0593246,Theft-house-trespass,Theft,20.0
1 IPC 1860,"J BLOCK, SEC-4 DSIIDC, BAWANA DELHI",2017-01-08,2017-01-08,Sunday,media,8959001170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170006,3,2017-08-01,manobhav,10:50,356/379/34,09:15,09:15,"B, 115, G Block, Sector 3, Bawana, Delhi, 110039, India",28.7819312,77.0464905,Snatching-Theft,Snatching,9.0
1 IPC 1860,"A—113, DSIIDC, SEC-1 DSIIDC, BAWANA",2017-01-11,2017-01-11,Wednesday,media,8959001170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170007,0,2017-11-01,manobhav,06:45,379,00:00,04:30,"1, M-113, Sector 1, Rohini, Bawana Industrial Area, Sector 1, Bawana, Delhi, 110085, India",28.788810100000006,77.04945570000002,Theft,Theft,0.0
1 IPC 1860,"H. NO. B-22, W33, BAWANA DELHI-110039",2017-01-12,2017-01-12,Thursday,media,8959001170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170008,5,2017-12-01,manobhav,18:00,354/354(A)/506/50‘,15:00,15:00,"Bawana, New Delhi, Delhi 110039, India",28.805465100000006,77.0463008,Criminal intimidation-sexual harrasement,sexual harrasement,15.0
1 IPC 1860,"J BLOCK, SEC 2, DSIIDC, BAWANA",2017-01-13,2017-01-13,Friday,media,8959001170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170009,3,2017-01-13,manobhav,14:15,379/356/34,09:10,09:10,"B, 115, G Block, Sector 3, Bawana, Delhi, 110039, India",28.7819312,77.0464905,Snatching-Theft,Snatching,9.0
1 IPC 1860,"E 289, SEC 2, DSIIDC, BAWANA",2017-01-12,2017-01-13,INTERVENING DAY,media,8959001170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170010,0,2017-01-13,manobhav,15:45,457/380,20:00,11:00,"289, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.801848,77.047093,Theft-house-trespass,Theft,20.0
1 IPC 1860,"FACTORY NO. G-71, SEC-2 DSIIDC, BAWANA",2017-01-13,2017-01-13,Friday,media,8959001170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170012,6,2017-01-13,manobhav,18:10,288/304A,17:40,17:40,"G-7, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.7941533,77.0490351,Negligence conduct-Negligent conduct,Negligence conduct-Negligent conduct,17.0
1 IPC 1860,"FACTORY NO. -I 137, SEC-1 DSIIDC, BAWANA",2017-01-15,2017-01-15,Sunday,media,8959001170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170016,5,2017-01-15,manobhav,15:10,356/379/34,13:35,13:35,"Vijay Nagar, Bawana, Bawana Industrial Area, Vijay Nagar, Bawana, New Delhi, Delhi 110039, India",28.793938300000004,77.0374736,Snatching-Theft,Snatching,13.0
1 IPC 1860,"G 38, SEC 2, DSIIDC BAWANA, BAWANA",2017-01-16,2017-01-17,INTERVENING DAY,media,8959001170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170019,0,2017-01-17,manobhav,10:25,457/380,21:00,08:00,"38, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.795204,77.045392,Theft-house-trespass,Theft,21.0
1 IPC 1860,"D 131, SEC 2, DSIIDC, BAWANA",2017-01-16,2017-01-17,INTERVENING DAY,media,8959001170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170020,0,2017-01-17,manobhav,11:10,457/380,21:00,09:00,"131, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.795791,77.045261,Theft-house-trespass,Theft,21.0
1 IPC 1860,"643, POOTH KHURD DELHI",2009-02-16,2016-03-15,INTERVENING DAY,media,8959001170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170024,0,2017-01-20,manobhav,11:50,498A/406/34,00:00,00:00,"Puth Khurd Village, Delhi, 110039, India",28.771787100000005,77.0491938,Criminal breach of trust-domestic abuse,domestic abuse,0.0
1 IPC 1860,"SHOP NO. 12A, AUCHANDI ROAD, BAWANA",2017-01-23,2017-01-23,Monday,media,8959001170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170026,1,2017-01-23,manobhav,04:15,457/380,00:00,00:00,"E-86, Bawana, Bawana, Bawana Village, Bawana, Delhi, 110039, India",28.8,77.03,Theft-house-trespass,Theft,0.0
1 IPC 1860,"H. NO. 3031117” W, BAWANA AUCHANDI ROAD DELHI",2017-01-23,2017-01-23,Monday,media,8959001170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170027,0,2017-01-23,manobhav,18:00,454/380,13:00,18:00,"Auchandi Road, Bawana Village, Bawana, Delhi, 110039, India",28.7993541,77.0295872,Theft-house-trespass,Theft,13.0
1 IPC 1860,"E-187, SEC 2, DSIIDC BAWANA, BAWANA",2017-01-24,2017-01-25,INTERVENING DAY,media,8959001170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170029,0,2017-01-25,manobhav,09:55,457/380,21:00,04:30,"No. G-90, Sector 2, DSIIDC, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.7979713,77.05215129999998,Theft-house-trespass,Theft,21.0
1 IPC 1860,"FACTORY NO. K-207, SEC-2 DSIIDC, BAWANA",2016-12-25,2016-12-25,Sunday,media,8959001170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959001170030,7,2017-01-25,manobhav,17:45,287/338,19:25,19:25,"G-7, Bawana Industrial Area, Sector 2, Bawana, Delhi, 110039, India",28.7941533,77.0490351,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others,19.0
1 IPC 1860,"NEAR DURGA MANDIR, DURGA MANDIR ROAD, RAMA VIHAR, DELHI",2016-12-31,2016-12-31,Saturday,media,8959003170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170003,7,2017-01-01,manobhav,20:50,279/338,20:30,20:30,"Durga Mandir Marg, Sector 39, Rohini, Delhi, 110081, India",28.7241515,77.0450903,Rash driving-endangering safety of others,Rash driving,20.0
1 IPC 1860,"NEAR NOORI MASZID, SEC.20, ROHINI,DELHI",2016-01-02,2017-01-02,INTERVENING DAY,media,8959003170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170005,0,2017-02-01,manobhav,18:30,323/341/34,00:00,00:00,"b4 10a, B4/10A, Amar Jyoti Colony, Sector17, Rohini, Delhi, 110042, India",28.7449397,77.1196028,Causing hurt-wrong restraint,Causing hurt-wrong restraint,0.0
1 IPC 1860,"RAMA VIHAR BUS STAND, KANJHAWALA ROAD,DELHI",2017-01-02,2017-01-02,Monday,media,8959003170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170006,4,2017-02-01,manobhav,20:20,323/341,11:45,11:45,"Main Bus Stand Near Rohini Sector 22, Kanjhawala Rd, Rama Vihar, Block C, Sector 38, Rohini, Delhi, 110081, India",28.727930600000004,77.047115,Causing hurt-wrong restraint,Causing hurt-wrong restraint,11.0
1 IPC 1860,"H.NO.C-25A/D-4, RAMA VIHAR,DELHI",2017-01-02,2017-01-02,Monday,media,8959003170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170008,0,2017-02-01,manobhav,23:05,454/380,14:00,19:00,"Rama Vihar, Sector 39, Rohini, Delhi, 110081, India",28.722423,77.0406147,Theft-house-trespass,Theft,14.0
1 IPC 1860,"ROAD TOWARDS SEC.23 ROHINI, AFTER PS BEGUMPUR, DELHI",2016-12-30,2016-12-30,Friday,media,8959003170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170010,6,2017-03-01,manobhav,21:30,279/337,18:30,18:30,"Sector 23, Rohini, Delhi, 110085, India",28.720968,77.078182,Rash driving-endangering safety of others,Rash driving,18.0
1 IPC 1860,"H.NO.B-333, BEGUM VIHAR, BEGUMPURDELHI",2017-01-04,2017-01-04,Wednesday,media,8959003170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170011,1,2017-04-01,manobhav,09:50,380,02:00,03:00,"Begam Vihar, Sector 33, Rohini, New Delhi, Delhi, India",28.7309399,77.06939799999998,Theft,Theft,2.0
1 IPC 1860,"(3-2/4, 40 FT. ROAD, RAMA VIHAR DELHI",2017-01-04,2017-01-05,INTERVENING DAY,media,8959003170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170012,0,2017-05-01,manobhav,10:15,457/380,21:30,08:00,"40 Feet Rd, Rama Vihar, Sector 39, Rohini, Delhi, 110081, India",28.722699100000003,77.0418697,Theft-house-trespass,Theft,21.0
1 IPC 1860,"GALI NO. 3 NEAR H. NO. 2612-2613, JAIN NAGAR DELHI",2017-01-07,2017-01-07,Saturday,media,8959003170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170017,1,2017-07-01,manobhav,03:20,186/353/332/393/3,00:00,00:00,"2612, 3, Devi Ahilya Bai Holkar Marg, Narayan Vihar, Block R, Prem Nagar I, Prem Nagar, Delhi, 110041, India",28.6960494,77.05283299999998,Disobedience to pub. Serv. Order-Robbery-hurting public servant,Robbery,0.0
1 IPC 1860,"(3-2/9, MAIN DURGA MANDIR ROAD, RAMA VIHAR DELHI",2017-01-07,2017-01-07,Saturday,media,8959003170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170020,2,2017-07-01,manobhav,11:55,457/380/511,04:00,04:00,"3, Durga Mandir Road, Block W, Prem Nagar II, Prem Nagar, Delhi, 110081, India",28.6960908,77.052767,Theft-house-trespass-offences punishable,Theft,4.0
1 IPC 1860,"NEAR DPS SCHOOL, SEC.24 ROHINI,DELHI",2017-01-07,2017-01-07,Saturday,media,8959003170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170021,7,2017-07-01,manobhav,21:15,356/379/34,19:45,19:45,"Sector 24, Phase 3, Rohini, Delhi, 110085, India",28.726588,77.0873555,Snatching-Theft,Snatching,19.0
1 IPC 1860,POCKET -9 SEC.24 ROHINI DELHI,2017-01-09,2017-01-09,Monday,media,8959003170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170023,6,2017-09-01,manobhav,18:45,356/379/34,17:15,17:15,"Sector 24 Last Rd, Sector-24, Rohini, Delhi, 110085, India",28.726564,77.0821507,Snatching-Theft,Snatching,17.0
1 IPC 1860,"SHOP NO.195 W4 SEC.21, ROHINI",2017-01-11,2017-01-11,Wednesday,media,8959003170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959003170029,6,2017-11-01,manobhav,20:20,380/34,18:15,18:15,"A-19, Main Chowk, Kanjhawala Road, Begum Pur, Begampur, Sector 38, Begum Pur, New Delhi, Delhi 110085, India",28.7226648,77.0637881,Theft,Theft,18.0
1 IPC 1860,"H NO B-3/29 TOP FLOOR, SEC-16 ROHINI DELHI",2016-12-29,2017-01-04,INTERVENING DAY,media,8959007170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170005,0,2017-04-01,manobhav,16:10,457/380,10:00,13:30,"i-7/66 Block i-7, Pocket 7, Sector 16, Rohini, Delhi, 110089, India",28.741274800000006,77.1244596,Theft-house-trespass,Theft,10.0
1 IPC 1860,"ON ROAD NEAR H NO A—1/34, SEC-15 ROHINI DELHI",2017-01-04,2017-01-04,Wednesday,media,8959007170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170006,6,2017-04-01,manobhav,19:15,356/379/34,17:30,17:30,"Sector 15, Rohini, Delhi, 110089, India",28.730281,77.132813,Snatching-Theft,Snatching,17.0
1 IPC 1860,"ON ROAD NEAR SEC-16 ROHINI, KNK MARG DELHI",2017-01-06,2017-01-06,Friday,media,8959007170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170007,5,2017-06-01,manobhav,19:20,379/34,14:50,14:50,"Block 7, Pocket 1, Sector 16, Rohini, New Delhi, Delhi 110089, India",28.7317906,77.1248858,Theft,Theft,14.0
1 IPC 1860,"G-13/20 GROUND FLOOR, SEC-15 ROHINI DELHI",2017-01-04,2017-01-04,Wednesday,media,8959007170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170009,4,2017-06-01,manobhav,19:30,363,11:00,11:00,"Sainik Nagar, Mansa Ram Park, Uttam Nagar, New Delhi, Delhi 110059, India",28.616216700000006,77.04240920000002,Kidnapping,Kidnapping,11.0
1 IPC 1860,G 4/128 SEC-16 ROHINI DELHI,2017-01-08,2017-01-08,Sunday,media,8959007170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170010,7,2017-08-01,manobhav,20:45,379/34,19:30,20:30,"128, Pocket A8, Pocket 9, Sector 16, Rohini, Delhi, 110089, India",28.742237,77.12486700000002,Theft,Theft,19.0
1 IPC 1860,"B-T, DFS QTR., SEC 16 ROHINI DELHI",2017-01-09,2017-01-09,Monday,media,8959007170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170012,3,2017-09-01,manobhav,11:30,506/509,09:45,09:45,"Block 7, Pocket 1, Sector 16, Rohini, New Delhi, Delhi 110089, India",28.7317906,77.1248858,Criminal intimidation-sexual harrasement,sexual harrasement,9.0
1 IPC 1860,"H.NO 202 J BLOCK, GALI NO 5, SARDAR COLONY SEC-16 ROHINI",2017-01-09,2017-01-09,Monday,media,8959007170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170014,6,2017-10-01,manobhav,01:00,363,18:00,18:00,"202, 5, Pocket 6, Sector 16, Rohini, Delhi, 110089, India",28.741751,77.1214428,Kidnapping,Kidnapping,18.0
1 IPC 1860,"NEAR MOTHER DAIRY BOOTH, DDA MARKET G BLOCK, SEC-15 ROHINI DELHI",2017-01-12,2017-01-12,Thursday,media,8959007170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170018,8,2017-01-13,manobhav,03:20,302/506/427/34,23:00,23:00,"Sector 15, Rohini, Delhi, 110089, India",28.730281,77.132813,Criminal intimidation-mischief-murder,murder,23.0
1 IPC 1860,"H.NO G-4/150-151, SEC-16 ROHINI DELHI",2017-01-12,2017-01-12,Thursday,media,8959007170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170019,6,2017-01-13,manobhav,08:40,363,17:30,17:30,"Sector 16, Rohini, Delhi, 110089, India",28.7419484,77.1240672,Kidnapping,Kidnapping,17.0
1 IPC 1860,"E-1 BLOCK NEAR MCD SCHOOL, SEC-16 ROHINI DELHI",2017-01-13,2017-01-13,Friday,media,8959007170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170020,7,2017-01-13,manobhav,23:10,356/379/34,20:50,20:50,"Block 7, Pocket 1, Sector 16, Rohini, New Delhi, Delhi 110089, India",28.7317906,77.1248858,Snatching-Theft,Snatching,20.0
1 IPC 1860,H NO G 15/23 SEC 15 ROHINI,2017-01-17,2017-01-17,Tuesday,media,8959007170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170024,0,2017-01-17,manobhav,18:50,363,08:30,18:40,"3/39, Near Manav Chowk, Pocket C, Sector 15B, Rohini, Sector 15, Pocket 3, Sector 15C, Rohini, Delhi, 110089, India",28.73249,77.1330635,Kidnapping,Kidnapping,8.0
1 IPC 1860,"KNK MARG, NEAR AUTHORITY SEC-16, ROHINI DELHI",2017-01-18,2017-01-18,Wednesday,media,8959007170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170027,7,2017-01-18,manobhav,21:16,379/34,20:00,20:00,"Block 7, Pocket 1, Sector 16, Rohini, New Delhi, Delhi 110089, India",28.7317906,77.1248858,Theft,Theft,20.0
1 IPC 1860,"J 6371ST FLOOR SEC 16 SARDER, COLONY ROHINI",2017-01-20,2017-01-20,Friday,media,8959007170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170029,0,2017-01-20,manobhav,22:55,380,13:00,22:40,"Sardar Colony Rd, Rohini, Delhi, 110089, India",28.7415637,77.12807959999998,Theft,Theft,13.0
1 IPC 1860,"SEC-15 ROHINI, ALOK KUNJ BUS STOP",2017-01-21,2017-01-21,Saturday,media,8959007170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959007170030,5,2017-01-21,manobhav,17:25,379/34,15:30,15:30,"Sector 15, Pocket 1, Sector 15A, Rohini, Delhi, 110089, India",28.72768,77.13020999999998,Theft,Theft,15.0
1 IPC 1860,"IN FRONT OF FLAT NO. 155, PKT-1, SEC. A6, NARELA DELHI",2017-01-01,2017-01-01,Sunday,media,8959005170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170002,1,2017-01-01,manobhav,17:45,323/341/506/34,00:35,00:35,"Swatantra Nagar Extension Phase II, Swatantra Nagar, Narela, Delhi, India",29.0733392,76.7817178,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint,0.0
1 IPC 1860,"GALI NO. 708, SWATANTER NAGAR, NARELA DELHI",2017-01-01,2017-01-01,Sunday,media,8959005170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170003,1,2017-01-01,manobhav,18:05,323/341/506/34,00:30,00:30,"Swatantra Nagar, Narela, Delhi, 110040, India",28.8437483,77.08079649999998,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint,0.0
1 IPC 1860,"GALI NO. 708, SWATANTER NAGAR, NARELA DELHI",2017-01-01,2017-01-01,Sunday,media,8959005170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170004,1,2017-01-01,manobhav,18:10,323/341/506/34,00:30,00:30,"Swatantra Nagar, Narela, Delhi, 110040, India",28.8437483,77.08079649999998,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint,0.0
1 IPC 1860,"NEAR KASTURI RAM, SCHOOL, NARELA, DELHI",2017-01-02,2017-01-02,Monday,media,8959005170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170005,4,2017-02-01,manobhav,13:05,356/379/34,10:45,10:45,"2678, DSIDC Industrial Area, Narela, Delhi, 110040, India",28.8380622,77.0970619,Snatching-Theft,Snatching,10.0
1 IPC 1860,"A— BLOCK, NEAR BUS STAND, JJ COLONY BAWANA, NARELA DELHI",2017-01-03,2017-01-03,Tuesday,media,8959005170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170012,5,2017-03-01,manobhav,20:00,356/379/411,15:45,15:45,"JJ Colony, JJ Cluster Colony, Bawana, Delhi, 110039, India",28.808935,77.053158,Snatching-Theft,Snatching,15.0
1 IPC 1860,"FACTORY NO. 0-377, DSIIDC NARELA",2016-12-19,2016-12-19,Monday,media,8959005170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8959005170014,7,2017-03-01,manobhav,20:30,287/337,19:30,19:30,"Pocket I- 270 Sector-3 Bawana Industrial Area, Bawana Industrial Area, Sector 5, Bawana, New Delhi, Delhi 110039, India",28.802404,77.077978,Negligent conduct-endangering safety of others,Negligent conduct-endangering safety of others,19.0
