acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge,hour,Formatted_address,Lat,Long
1 IPC 1860,"SHOP NO. 1/31970, RAM NAGAR, MANDOLI ROAD, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957008170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957008170026,4,2017-01-15,MANSAROVAR PARK,12:10,283,11:45,11:45,obstruction by a person,obstruction by a person,11.0,"1/3225, Main Mandoli Road, Shahdara, Delhi, 110032, India",28.682855,77.296235
1 IPC 1860,"SHOP NO. 1/2300, RAM NAGAR, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957008170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957008170027,4,2017-01-15,MANSAROVAR PARK,12:15,283,12:05,12:05,obstruction by a person,obstruction by a person,12.0,"1/3225, Main Mandoli Road, Shahdara, Delhi, 110032, India",28.682855,77.296235
1 IPC 1860,"SHOP NO. 1/4649/13A, MANDOLI ROAD, RAM NAGAR, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957008170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957008170028,4,2017-01-15,MANSAROVAR PARK,12:30,283,12:20,12:20,obstruction by a person,obstruction by a person,12.0,"No. 1449/109-A, Ground Floor, 100 Feet Road, Durgapuri Chowk, 2/100B, Gali Number 6, West Jyoti Nagar, Durgapuri Extension, Vishwas Nagar, Shahdara, Delhi, 110032, India",28.6893691,77.2929892
1 IPC 1860,"SHOP NO. 1/4649/4A, MANDOLI ROAD, BALAJI FURNITURE, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957008170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957008170029,4,2017-01-15,MANSAROVAR PARK,12:45,283,12:35,12:35,obstruction by a person,obstruction by a person,12.0,"23 Foota Road Near Safed Mandir, Gagan Vihar, Ghaziabad, Delhi 110093, India",28.703793,77.32430099999998
1 IPC 1860,"SHOP NO. 1/4421A, RAM NAGAR, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957008170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957008170030,5,2017-01-15,MANSAROVAR PARK,14:30,283,14:00,14:00,obstruction by a person,obstruction by a person,14.0,"1/4421-A, Ram Nagar Extn. (Near Ambedkar Gate), Shahdara, Delhi 110032, India",28.685174,77.297754
1 IPC 1860,"MCD SCHOOL, NEAR ANNPURNA HOTAL DILSHAD GARDEN, DELHI",2017-01-04,2017-01-04,Wednesday,SHAHDARA,8957010170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170002,1,2017-01-04,SEEMAPURI,02:00,392/34,00:30,00:30,Robbery,Robbery,0.0,"D-Block, Pocket L Dilshad Garden, Kalander, Dilshad Garden, North East Delhi, Delhi, 110095, India",28.683418100000004,77.32885300000002
1 IPC 1860,"O POCKET DILSHAD GARDEN, H NO 0 11 A 1, DELHI",2017-01-06,2017-01-06,Friday,SHAHDARA,8957010170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170005,4,2017-01-06,SEEMAPURI,18:55,363,11:00,11:00,Kidnapping,Kidnapping,11.0,"0, A-1, Pocket L Dilshad Garden Rd, I Pocket, Dilshad Garden, Delhi, Uttar Pradesh 110095, India",28.68060299999999,77.32051200000002
1 IPC 1860,"SHANI MANDIR DEAR PARK, DILSHAD GARDEN, DELHI",2017-01-10,2017-01-10,Tuesday,SHAHDARA,8957010170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170009,6,2017-01-10,SEEMAPURI,18:40,379/411,16:30,16:30,Theft,Theft,16.0,"O-Pocket, Dilshad Garden, Delhi, 110095, India",28.6854253,77.32193290000002
1 IPC 1860,"F-27, OLD SEEMAPURI, DELHI",2017-01-11,2017-01-11,Wednesday,SHAHDARA,8957010170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170010,6,2017-01-11,SEEMAPURI,17:10,188,16:10,16:10,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,16.0,"Old Seemapuri, Delhi, India",28.680687,77.33028879999998
1 IPC 1860,"E-4, OLD SEEMAPURI, DELHI",2017-01-12,2017-01-12,Thursday,SHAHDARA,8957010170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170011,4,2017-01-12,SEEMAPURI,11:30,188,10:25,10:25,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,10.0,"Old Seemapuri, Delhi, India",28.680687,77.33028879999998
1 IPC 1860,"F-163A F-BLOCK, DILSHAD COLONY, DELHI",2017-01-13,2017-01-13,Friday,SHAHDARA,8957010170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170012,6,2017-01-13,SEEMAPURI,19:45,188,18:10,18:10,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,18.0,"Dilshad Garden, New Delhi, Delhi, India",28.6844089,77.31522
1 IPC 1860,"NEAR COMMUNITY CENTER, NEW SEEMAPURI, DELHI",2017-01-14,2017-01-14,Saturday,SHAHDARA,8957010170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170013,4,2017-01-14,SEEMAPURI,12:55,308/341/34,10:30,10:30,culpable homicide-wrong restraint,culpable homicide,10.0,"New Seemapuri Road, Block C, Dilshad Colony New Simapuri, Delhi, 110095, India",28.68545,77.32551
1 IPC 1860,"DILSHAD GARDEN METRO, STATION NEAR WINE SHOP, DELHI",2017-01-13,2017-01-13,Friday,SHAHDARA,8957010170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170015,5,2017-01-15,SEEMAPURI,09:00,279/323,15:00,15:00,Causing hurt-Rash driving,Rash driving,15.0,"GT Road, Jhilmil Industrial Area, Jhilmil Colony Industrial Area, Dilshad Garden, New Delhi, Delhi 110095, India",28.67583,77.3214679
1 IPC 1860,"L-POCKET, NEAR MOTHER DAIRY, DILSHAD GARDEN, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957010170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170016,7,2017-01-15,SEEMAPURI,23:00,356/379/34,21:00,21:00,Snatching-Theft,Snatching,21.0,"81, Pocket A, Pocket J & K, Dilshad Garden, Delhi, 110095, India",28.680012,77.32443909999998
1 IPC 1860,"H NO 0-138, GALI NO 4, NEW SEEMAPURI, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957010170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170017,6,2017-01-16,SEEMAPURI,00:15,363,18:00,18:00,Kidnapping,Kidnapping,18.0,"0, 1/38, Street Number 4, East Rohtas Nagar, Vishwas Nagar, Shahdara, Delhi, 110032, India",28.665624800000003,77.29258
1 IPC 1860,"J AND K POCKET, NEAR MOTEHR DILSHAD GARDEN, DELHI",2017-01-16,2017-01-16,Monday,SHAHDARA,8957010170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170019,5,2017-01-16,SEEMAPURI,18:30,392/34,15:30,15:30,Robbery,Robbery,15.0,"81, Pocket A, Pocket J & K, Dilshad Garden, Delhi, 110095, India",28.680012,77.32443909999998
1 IPC 1860,"B-212, OLD SEEMAPURI, DELHI",2017-01-17,2017-01-17,Tuesday,SHAHDARA,8957010170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170021,5,2017-01-18,SEEMAPURI,09:00,363,15:00,15:00,Kidnapping,Kidnapping,15.0,"A-212, Block E, Old Seemapuri, Delhi, 110095, India",28.6812319,77.32964040000002
1 IPC 1860,"H NO 151A, POCKETA, DILSHAD GARDEN, DELHI",2017-01-21,2017-01-21,Saturday,SHAHDARA,8957010170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170026,4,2017-01-21,SEEMAPURI,12:30,379/511,11:00,11:00,Theft-offences punishable,Theft,11.0,"151, Pocket J & K, Dilshad Garden, Delhi, 110095, India",28.681025,77.32425099999998
1 IPC 1860,"BIKANER SWEETS, DILSHAD GARDEN, MAIN ROAD, DELHI",2017-01-21,2017-01-21,Saturday,SHAHDARA,8957010170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170027,4,2017-01-21,SEEMAPURI,13:00,392/411/34,11:00,11:00,Robbery-Theft,Robbery,11.0,"Block O, Dilshad Garden, Delhi, 110095, India",28.6872688,77.3240572
1 IPC 1860,"70 FOOTA ROAD, NEW SEEMAPURI, DELHI",2017-01-21,2017-01-21,Saturday,SHAHDARA,8957010170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170028,4,2017-01-21,SEEMAPURI,13:30,356/379,11:45,11:45,Snatching-Theft,Snatching,11.0,"70, Main 100 Feet Rd, West Jyoti Nagar, Durgapuri Extension, Hardevpuri, Shahdara, Delhi, 110032, India",28.6895104,77.29638469999998
1 IPC 1860,"KRUNA HOSPITAL, MAIN ROAD DILSHAD, GARDEN, DELHI",2017-01-21,2017-01-21,Saturday,SHAHDARA,8957010170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170029,4,2017-01-21,SEEMAPURI,14:00,356/379,12:30,12:30,Snatching-Theft,Snatching,12.0,"D-62, Dilshad Colony, Dilshad Garden, Delhi, 110095, India",28.6890659,77.3232058
1 IPC 1860,"P PKT, NEAR MUKHARJEE, SCHOOL DILSHAD, GARDEN DELHI",2017-01-22,2017-01-22,Sunday,SHAHDARA,8957010170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957010170030,7,2017-01-22,SEEMAPURI,20:30,356/379/34,19:05,19:05,Snatching-Theft,Snatching,19.0,"Block E, Block N, Dilshad Garden, Delhi, 110095, India",28.6850288,77.32244089999998
1 IPC 1860,"PANJAB AND SINDH BANK, BABARPUR ROAD SHAHDARA DELHI",2016-12-31,2016-12-31,Saturday,SHAHDARA,8957007170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170003,4,2017-01-02,SHAHDARA,15:55,420,12:30,12:30,cheating,cheating,12.0,"1/7145, Babarpur Main Rd, Mohan Park, Shivaji Park, Shahdara, Delhi, 110032, India",28.6830507,77.28434179999998
1 IPC 1860,"IN FRONT OF SHYAM LAL COLLEGE SHAHDARA, ON G.T.ROAD DELHI",2017-01-03,2017-01-03,Tuesday,SHAHDARA,8957007170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170005,6,2017-01-03,SHAHDARA,18:40,392/411/34,18:15,18:15,Robbery-Theft,Robbery,18.0,"Near Welcome Metro Sation, GT Karnal Road, Shahdara, New Delhi, Delhi 110032, India",28.6740367,77.28174709999998
1 IPC 1860,"DURGA MANDIR DURGA PURI CHOWK, SHAHDARA DELHI",2017-01-04,2017-01-04,Wednesday,SHAHDARA,8957007170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170006,1,2017-01-04,SHAHDARA,02:40,457/380/411,02:30,02:30,Theft-house-trespass,Theft,2.0,"Durgapuri Chowk, Loni Rd, Balbir Nagar, Shahdara, Delhi, 110032, India",28.6891853,77.29181170000003
1 IPC 1860,"IN FRONT OF ROSHAN LAL NURSING HOME, NAVEEN SHAHDARA, DELHI",2017-01-04,2017-01-04,Wednesday,SHAHDARA,8957007170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170007,8,2017-01-04,SHAHDARA,23:05,356/379/34,22:50,22:50,Snatching-Theft,Snatching,22.0,"L-1, Navin Shahdara, New Delhi, Delhi 110032, India",28.6761493,77.28445440000002
1 IPC 1860,"NEAR 60 FUTA ROAD, BALBIR NAGAR LONI ROAD, SHAHDARA, DELHI",2017-01-09,2017-01-09,Monday,SHAHDARA,8957007170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170010,5,2017-01-09,SHAHDARA,15:15,356/379/34,14:00,14:00,Snatching-Theft,Snatching,14.0,"60 Foota Road, Shahdara, Delhi, 110032, India",28.6847187,77.29089259999998
1 IPC 1860,"SHOP NO 1/810, MAIN GT ROAD SHAHDARA, DELHI",2017-01-14,2017-01-14,Saturday,SHAHDARA,8957007170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170012,6,2017-01-14,SHAHDARA,17:50,188,17:00,17:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,17.0,"Shop No 6, Main Market, New Seelampur, Main Market, Delhi, 110053, India",28.6698997,77.2666465
1 IPC 1860,"SHOP NO 1/5820, LONI ROAD",2017-01-14,2017-01-14,Saturday,SHAHDARA,8957007170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170013,6,2017-01-14,SHAHDARA,19:00,188,18:00,18:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,18.0,"Unnamed Road, लोणी भापकर, महाराष्ट्र 412304, India",18.2267888,74.38516729999998
1 IPC 1860,"HNO. 0- 1, NAVEEN SHAHDARA, DELHI",2017-01-14,2017-01-14,Saturday,SHAHDARA,8957007170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170014,7,2017-01-14,SHAHDARA,20:15,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,19.0,"6394, 1, Street Number 4, East Rohtas Nagar, Balbir Nagar, Rohitash Nagar East, Shahdara, Delhi, 110032, India",28.68102,77.28913299999998
1 IPC 1860,"H.NO. 1/5390, BALBIR NAGAR RISHI RAJ CHOWK, SHAHDARA, DELHI",2017-01-15,2017-01-15,Sunday,SHAHDARA,8957007170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170015,6,2017-01-15,SHAHDARA,19:00,188,18:00,18:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,18.0,"Balbir Nagar Extension, Shahdara, Delhi, 110032, India",28.6846252,77.28856619999998
1 IPC 1860,"HNO. 1/6948, GNO. 2, SHIVAJI PARK SHAHDARA, DELHI",2017-01-18,2017-01-18,Wednesday,SHAHDARA,8957007170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170016,6,2017-01-18,SHAHDARA,18:20,188,17:00,17:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,17.0,"1/9579, Gali Number 2, Pratap Pura, Gorakh Park East, Shahdara, Delhi, 110032, India",28.6857341,77.283307
1 IPC 1860,"LONI ROAD, IN FRONT OF JANTA HOTEL",2017-01-21,2017-01-21,Saturday,SHAHDARA,8957007170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170020,8,2017-01-21,SHAHDARA,23:00,356/379/34,22:45,22:45,Snatching-Theft,Snatching,22.0,"1/2843, Loni Road, Ram Nagar, Shahdara, Delhi, 110032, India",28.682188300000004,77.2924132
1 IPC 1860,"HNO. 171 B, GNO. 14, BALBIR NAGAR EXTN, SHAHDARA DELHI",2017-01-22,2017-01-22,Sunday,SHAHDARA,8957007170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170023,6,2017-01-22,SHAHDARA,18:20,188,17:00,17:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order,17.0,"A-15, West Jyoti Nagar, Main 100 ft Road shahdara, Jyoti Nagar West, Block B, Shahdara, Delhi, 110094, India",28.689394,77.289819
1 IPC 1860,"KESHAV CHOWK, GT ROAD SHAH DARA",2017-01-22,2017-01-22,Sunday,SHAHDARA,8957007170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957007170025,3,2017-01-22,SHAHDARA,19:20,363/506/509,09:30,09:30,Criminal intimidation-Kidnapping-sexual harrasement,sexual harrasement,9.0,"Keshav Chowk, Shahdara, Delhi, 110032, India",28.673190500000004,77.2801856
1 IPC 1860,"IN FRONT OF GATE NO 3, MAIN ROAD YAMUNA SPORTS COMPLEX, DELHI",2017-01-01,2017-01-01,Sunday,SHAHDARA,8957001170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170002,1,2017-01-02,VIVEK VIHAR,18:40,356/379/34,02:45,02:45,Snatching-Theft,Snatching,2.0,"Master Somnath Marg, Near Vivekananda College, Surajmal Vihar, New Delhi, Delhi 110092, India",28.661831300000006,77.31008829999998
1 IPC 1860,"IN FRONT OF D-5, VIVEK VIHAR, NEAR BALAJI MANDIR",2017-01-02,2017-01-02,Monday,SHAHDARA,8957001170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170003,7,2017-01-03,VIVEK VIHAR,00:05,356/379/34,20:15,20:15,Snatching-Theft,Snatching,20.0,"D-55, Vivek Vihar Road, Vivek Vihar Phase I, Vivek Vihar, Delhi, 110095, India",28.667341600000004,77.31752940000001
1 IPC 1860,"CIRCULAR RAOD, SHAHDARA, DELHI",2016-12-23,2016-12-23,Friday,SHAHDARA,8957001170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170005,5,2017-01-04,VIVEK VIHAR,17:30,376/365/34/506,13:30,13:30,Criminal intimidation-Kidnapping-Rape,Rape,13.0,"Circular Rd, Shahdara, Delhi, 110032, India",28.67027,77.2949191
1 IPC 1860,"C 37, VIVEK VIHAR PH I, DELHI",2017-01-04,2017-01-04,Wednesday,SHAHDARA,8957001170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170006,7,2017-01-04,VIVEK VIHAR,23:45,323/341/509,19:50,19:50,Causing hurt-sexual harrasement-wrong restraint,sexual harrasement,19.0,"37, Vivek Vihar Rd, Vivek Vihar Phase I, Vivek Vihar, Delhi, 110095, India",28.6706848,77.3216173
1 IPC 1860,"TRIVENI APPARTMENT, GATE SIDE",2017-01-04,2017-01-04,Wednesday,SHAHDARA,8957001170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170007,7,2017-01-05,VIVEK VIHAR,15:15,323/509/34,21:00,21:00,Causing hurt-sexual harrasement,sexual harrasement,21.0,"AD-160, AD Block, Sector 1, Salt Lake City, Kolkata, West Bengal 700064, India",22.596301,88.40695900000001
1 IPC 1860,"NEAR BUS STOP SURYA NAGAR, ROAD NO 56, DELHI",2017-01-06,2017-01-06,Friday,SHAHDARA,8957001170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170008,7,2017-01-06,VIVEK VIHAR,21:15,356/379/411,20:30,20:30,Snatching-Theft,Snatching,20.0,"#42-532, Kamala Nagar, Opp.Municipal Office, Moulai, Kamalanagar, MJ Colony, Moula Ali, Hyderabad, Telangana 500062, India",17.470464,78.5665144
1 IPC 1860,"H NO 179, GALI NO 4 JWALA NAGAR, SHAHDARA, DELHI",2017-01-08,2017-01-08,Sunday,SHAHDARA,8957001170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170012,7,2017-01-08,VIVEK VIHAR,22:15,323/341,20:00,20:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint,20.0,"179, Gali Number 4, Vivek Vihar II, Jawala Nagar, Shahdara, Delhi, 110032, India",28.6714843,77.3006348
1 IPC 1860,"H.NO.3 JANTA COLONY, INFRONT OF SHAHDARA",2017-01-09,2017-01-09,Monday,SHAHDARA,8957001170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170013,8,2017-01-09,VIVEK VIHAR,23:50,379/356/34,22:45,22:45,Snatching-Theft,Snatching,22.0,"588, Ram St, Maharam Mohalla, Shahdara, Delhi, 110032, India",28.6663651,77.29655509999998
1 IPC 1860,"RAMLILA GROUND, GATE SOM BAZAR, JHILMIL COLONY DELHI",2017-01-10,2017-01-10,Tuesday,SHAHDARA,8957001170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170014,1,2017-01-10,VIVEK VIHAR,01:00,356/379/34,00:00,00:00,Snatching-Theft,Snatching,0.0,"Bhisham Lal Sharma Marg, Krishna Nagar, Delhi, 110051, India",28.6510977,77.2847993
1 IPC 1860,"28/91 KASTURBA NAGAR, SHAHDARA DELHI",2017-01-13,2017-01-13,Friday,SHAHDARA,8957001170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170017,4,2017-01-14,VIVEK VIHAR,00:05,363,10:00,10:00,Kidnapping,Kidnapping,10.0,"Kasturba Nagar, Shahdara, Delhi, 110032, India",28.6703727,77.29331040000002
1 IPC 1860,"GALI INDRA PARK, JWALA NAGAR SHAHDARA, DELHI",2017-01-14,2017-01-14,Saturday,SHAHDARA,8957001170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170020,1,2017-01-14,VIVEK VIHAR,23:30,323/341/34,02:30,02:30,Causing hurt-wrong restraint,Causing hurt-wrong restraint,2.0,"Indira Park Swami Amardev Marg Jwala Nagar, Indira park, Swami Amardev Marg, Meet Nagar, Meet Nagar, Jawala Nagar, Shahdara, Delhi, 110032, India",28.670162800000004,77.29833649999998
1 IPC 1860,"SHOP NO 27/43, MAIN ROAD JWALA NAGAR, SHAHDARA, DELHI",2017-01-18,2017-01-18,Wednesday,SHAHDARA,8957001170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8957001170026,5,2017-01-18,VIVEK VIHAR,15:45,392/397/34,13:10,13:20,Robbery,Robbery,13.0,"27/43, Main Road, Near MCD School, Jawala Nagar, Shahdara, Delhi 110032, India",28.672047,77.297793
1 IPC 1860,"HOUSE NO. 430, GALI NO. 03, RAJOKARI, NEW DELHI",2012-11-30,2017-08-04,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170102.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170102,,2017-08-04,CRIME (WOMEN) CELL NANAK PURA,13:30,498A/406/34,00:00,13:30,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"430, 3, Rajokri Rd, D Block, Samalka, New Delhi, Delhi 110037, India",28.533819399999995,77.0935258
1 IPC 1860,"B-36, GALI NO. 13, KAUSHIK ENCLAVE, BURARI, NEW DELHI",2001-05-01,2017-08-12,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170103.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170103,,2017-08-12,CRIME (WOMEN) CELL NANAK PURA,09:50,498A/406/34,00:00,09:50,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"Gali Number 13, A Block, Shankarpura, Burari, Delhi, 110084, India",28.76224849999999,77.1879057
1 IPC 1860,"H.NO. B-1, ARD COMPLEX, SECTOR- 13, R,K, PURAM, DELHI",2012-04-24,2017-08-14,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170104.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170104,,2017-08-14,CRIME (WOMEN) CELL NANAK PURA,12:35,498A/406/34,00:00,12:35,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"b, Atma Ram Dairy Complex, Sector 13 R K Puram, Sector 13, RK Puram, New Delhi, Delhi 110023, India",28.5742534,77.180486
1 IPC 1860,"H.NO-127,MIG FLATS,, PRASAD NAGAR, NEW DELHI",2014-12-02,2017-08-17,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170105.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170105,,2017-08-17,CRIME (WOMEN) CELL NANAK PURA,09:30,498A/406,00:00,09:30,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"Prasad Nagar, Inter State Bus Terminal, Karol Bagh, New Delhi, Delhi 110005, India",28.6481824,77.1800068
1 IPC 1860,"D-50, NEW SARASWATI APPT., SECTOR- 09, ROHINI, DELHI",2009-11-22,2017-08-18,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170107.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170107,,2017-08-18,CRIME (WOMEN) CELL NANAK PURA,10:00,498A/406/34,00:00,10:00,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"26/1,, 26/1, Sector 9, Rajapur, Pocket 32, Sector 9, Rohini, Delhi, 110085, India",28.713619800000004,77.12155809999999
1 IPC 1860,"FLAT NO- 659, GH- 14, PASCHIM VIHAR, NEW DELHI",2015-05-24,2017-08-21,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170108.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170108,,2017-08-21,CRIME (WOMEN) CELL NANAK PURA,12:30,498A/406/34,00:00,12:30,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"659, GH-14, GH 14, Block GH 14, Paschim Vihar, Delhi, 110087, India",28.6686896,77.0873355
1 IPC 1860,"RZ, C-51, STRET NO. 1, PREM NAGAR, DELHI",2016-05-09,2017-08-22,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170109.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170109,,2017-08-22,CRIME (WOMEN) CELL NANAK PURA,11:00,498A/406/34,00:00,11:00,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"A-5F, Near Mamta Nursing Home, 31, Maujpur, Chandni Chowk, Delhi, 110053, India",28.687503000000003,77.27079300000003
1 IPC 1860,"HOUSE NO. 1055/28, WARD NO. 8, NEAR JAIN MANDIRM MEHRAULI, NEW DELHI",2007-11-30,2017-08-23,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170112.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170112,,2017-08-23,CRIME (WOMEN) CELL NANAK PURA,12:30,498A/134,00:00,12:30,domestic abuse,domestic abuse,0.0,"1055, 28, Jain Mandir Rd, Arya Nagar, Kotla Mubarakpur, South Extension I, New Delhi, Delhi 110003, India",28.5745228,77.2214906
1 IPC 1860,"2/63, DDAFLATS, GARHI, EAST OF KAILASH, NEW DELHI",2014-12-06,2017-08-23,INTERVENING DAY,SPECIAL POLICE UNIT FOR WOMEN & CHILDREN,8953001170113.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8953001170113,,2017-08-23,CRIME (WOMEN) CELL NANAK PURA,14:10,498A/406/34,00:00,14:10,Criminal breach of trust-domestic abuse,domestic abuse,0.0,"B-7/111, Safdarjung Enclave, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi, Delhi 110016, India",28.5601268,77.1977366
